,0,1,2,3,4,5,6,7,8,9,10,11
La8Li8Nb4O52Ti12,0.508437895169505,1.2689061046856964,0.17191692277799261,-0.4517167488839064,0.5832960912577497,-0.6672059631331305,-0.8282056045320109,0.4630519481186913,-0.4876547584815567,-1.0813960834848226,-0.6717595723554521,-0.01922517514100299
LiZn,0.07287708740061494,1.831928174264989,0.3153163613575526,1.8556833124705956,-3.2617955389800173,-0.2825155022827769,-2.168275720065193,4.874769951591879,-3.244835961780644,-3.370972274763434,-0.19856160370354145,0.8085076214473295
Al17B9Fe6LiMgNa3O93Si18,-0.4808502774196455,0.10820617564598793,0.8181185943653795,0.23654402305452482,-0.6412865325254997,1.1950499000175918,-1.5528277654165907,-0.9445934379228729,0.13167635062679678,-0.11578798122383223,0.15517316307379528,0.5275370683419599
Be4Ca2Mn4O34P6,-0.6415753735416865,-0.1727093545242743,-0.5259571191723982,0.04411039611989037,0.30184058033627625,0.33741723455825817,0.03942391010137305,0.15617173643766083,-0.3464119178248787,-0.24281665449661222,-0.21848227215966418,0.7851715792522845
Li8Mg40N29,1.246101883506794,1.2706864261352364,1.575421450454856,0.04110246687358121,0.15812115244673317,-1.5852751637591125,-0.9819831331586678,0.6229237514006528,-0.19419565851988713,-0.9076262573400792,-0.7854809432363765,0.2831581232956155
Eu4Ga5Li3,-0.47622900241315874,-0.12901494965689977,0.13263423615011183,0.9416644526786007,-0.7698420304786202,-2.514977435686964,0.0219588154003247,-1.2002040352935954,-0.3525395374729886,1.9004746843847053,-1.7471180032757154,0.5012013101983711
Fe2Li14Mo12O48,-0.22086584579563698,0.9026863147672338,-0.608725218125879,-0.16953958370439373,-0.06316171562918291,0.9734382068089493,-0.36257174740006337,1.7725740716475054,-0.9320444116654418,0.678728404398218,-0.593070337946037,0.32857399814016053
Li5Mn13O32,-0.688211487419436,-0.21892735587840975,-0.7449131207994593,-0.4071923105590712,0.518824996048961,0.8115946684591515,0.01963216710967182,0.29609619480245325,-0.38925734763992986,0.5381910911101102,-0.8536399814637109,0.26618014702619525
Li6Mg6Sn4,-0.24929960291500108,0.07793468883321174,0.2271708784063499,0.5643975152599501,-0.45092897521681014,-1.6425343012076468,0.003678023987647857,-0.19173754722573152,-0.5142339594072968,-0.7111453875712116,-0.6625898838277021,-0.09404157788411711
Fe16Li7O32Sb,-0.7003401201778536,-0.24219460683872185,-0.7642709236943533,-0.533157069182759,0.6222355587856422,0.9854144631171892,0.04669595917194197,0.2733466801798911,-0.24195863457659883,0.5726938118489246,-0.6108035529499767,0.34127061139492115
Li3MnNb3O32Sn2Ta7,-0.0048788775952415524,0.7875509802689327,0.1740374365865982,0.5307196316358693,-0.2122273813340677,-0.7400708675618746,-0.38683544815637827,0.8958864610023525,-0.41770318944276924,-0.6489739775289741,-0.4028694340871889,0.1591731964079005
Ba4Li5Mo16O64Tm7,0.9763715337092551,1.6796677655635945,-1.177624005601879,0.4297614678175007,-0.37925179850714463,0.046429597083101674,1.0748759654948086,-1.1208020728509815,0.023788923265492392,0.23406409830404906,-0.4721629546475165,0.4741797813229995
Fe2Li2O4,-0.6626036876888471,-0.1867533396652618,-0.6140719386007856,-0.11462094616387043,0.024502444167375226,0.22896198070813012,0.11415544292614248,-0.3660292760011542,-0.662854176394357,-0.048023599305373116,-1.303465773409648,-0.006186126004133186
Fe19Li15O32,-0.6459579063115765,-0.1692170813898367,-0.4949252111698686,-0.008014791927597568,-0.0055307543217244255,-0.016130312563023393,0.12634025538708904,-0.31829537547746295,0.19292865458876415,0.274964624059478,-0.6762009776179242,-0.6925494572294046
B24Li10Ni82,-0.5352762784513156,-0.06650375941663988,-0.07073310655460129,0.21522468106923118,0.2180288546970764,-0.523818712653031,-0.2321370655199618,0.37271561508984385,0.521069464471234,0.7530170280173933,1.6815803247866534,0.3865636632141978
Eu8Ge12Li5Mg3,-0.6343294902394462,-0.18280879028776015,-0.3291337633283564,0.12351359615737385,0.2447869869327876,0.22538618163688418,0.06292291079843736,-0.031022487192488183,0.5321175194785295,-0.48555864461201087,0.520571499259919,0.5900586516351829
Fe3Li4Mn16O32,-0.6984158034576654,-0.2454476508462772,-0.7592621682988516,-0.47582547753116616,0.6002663248795748,0.9136145486144452,0.07727625621562201,0.18597968096361334,-0.5421519935817676,0.8895072690563247,-0.6067403745407015,0.022393001314540174
Cu4LiP2,-0.34288750565080955,0.17073844050944864,0.21324765199067358,1.1088538395115393,-0.9013319711940107,-1.600765433295844,-0.09793467332998569,0.06824208788719158,-0.383659591127385,-1.031322356711674,1.1775180477846698,-1.271204615201895
CrLa2LiO12Ti3,-0.3511875445088804,0.07297328106571349,0.6556790056374294,-0.41995872468119205,0.19747060305287648,0.22113487066857604,-1.01972656146447,-0.18231434042800707,-0.22342119702300173,0.22907543683202908,0.2745078918018792,-0.4445470951283908
In3Li7O72P18Ti9,1.4414030185317845,-0.6630269361356366,-0.21493754268932722,-0.05464362331354015,0.5915420675142616,-0.5456193722190873,-0.44769616968937936,0.039570095415368,-0.09026488307495549,-0.8195528188721974,-0.2884726815299153,-0.32682851214866826
La2Li2O18Ti6,-0.6090318125318586,-0.14270564528729673,-0.5238137049916248,-0.2831189424366576,0.4948860020362629,0.43872868426532297,-0.1266151469512666,0.5677985068548143,-0.29346245474327415,0.04374739089552109,-0.2982803867430239,0.4063958325992792
Li3Mn2O4S4Sr4,-0.6332547121709785,-0.19813740854562123,-0.5595911990558388,0.41118709255136543,-0.2700395375020514,-0.7372645277002614,-0.05760152273218317,-0.10858093725041902,0.7804248537234518,0.7526438966337854,-2.529728739345998,1.6213573178215417
Al8Ca5Li3,-0.5435617815776403,-0.15518685930731033,-0.06528988738956294,0.4420370721038627,0.4025382230080047,-0.6370512876900879,0.24456217747482134,-0.005839645951215022,0.5233343415716247,-0.4061205310012771,1.1553771591381587,0.8370678986139944
Li8Mn7O32Ru3Ti6,-0.6985024379459513,-0.25092468811835145,-0.7743285942452482,-0.5408164012306105,0.7071731131730569,1.0123763043753562,0.05783817595914673,0.43716843436873626,-0.26995302850574193,0.6369575613121906,-0.22864837086105821,0.26602825786044676
LiNa7O24V8,1.326675389086076,1.8741199525805012,-0.8842886858829799,0.9448666490481104,-0.9100022128342503,-0.6203247057021398,0.9718734620886248,-0.4647720603314901,0.1302792748795499,-0.47271811628744903,-0.4481993603616507,0.7510738771767964
Al16LiMgO48Si8,-0.647759698791405,-0.176453851706842,-0.5968767779756103,-0.28509116514879634,0.39076071547027846,0.6013257826312933,-0.20795659076741432,0.375684911117086,-0.7136651641108969,-1.0521073448699207,0.12307416418590111,1.2745828512802053
Hg4Li6Mg6,-0.06925096031841815,0.16290908229732054,0.9686757781313313,0.3037753891211613,-0.2947656585047955,-2.2310186833272736,0.23122326237888458,0.7930606059793411,-0.4462262248703796,-0.1155491466764878,0.41412995676172604,-1.1181869286601374
Bi3LiS4,-0.4994609599066791,-0.012621278611237243,0.36448274261862085,1.825473742355401,-2.1773917207961477,-3.3530592170942306,0.4978110161038801,-2.975691854931494,0.5482726193000821,1.272268588013351,-3.065424815871184,-5.20406330003084
F4Fe4Mg6Na5O44Si16,-0.566829293191884,-0.0633443797638935,0.5775482915900623,0.1749601997867984,-0.2684299830466408,1.2992456680339535,-1.1466603859845277,-1.3893301181490592,0.34218581427744355,-0.140997076350835,0.10634830683880216,0.2956013762333796
Gd2Li2Mo4O16,0.13685675101581946,0.7758259032256904,0.14816511536252808,0.28777216482236595,0.07453270549366603,-0.727010237602148,-0.1745826508349118,-0.40209449056306196,-0.15724029755262958,-0.5047630566714516,-0.8517242718485326,-0.704117893735391
La2Li4O18Ti6,-0.5510518861350656,-0.0647950175978405,-0.2641462281083155,-0.16700240628956523,0.3480202874881849,0.38770369378525327,-0.10995029471081569,0.6470039402631929,0.06457511459579117,-0.44603831794346005,0.2233822351342239,0.3146619566981151
Ba6Li2O42Sb8Ti8,0.3002443412273998,0.5800667389351363,0.5604928684465192,-0.1641335969931018,0.4872588354418783,-0.6225319571234903,-0.46869298397059544,0.15650830104374103,-0.1598970755993259,-1.223061048399473,0.30669997555865447,0.30372693447423743
Li4O12TeTi3,-0.541622492552316,0.00195593233435497,-0.32422014665907173,0.28599062817760273,-0.10851590253274458,-0.2732342050216801,-0.1311536012359037,0.42895069805841896,-0.13091875561702482,-0.9747324088397132,0.3615649316625316,-0.06365532596423408
CoLi12O32Ti11,-0.22371950904758653,0.34840022452762054,-0.1342745354885594,-0.19767458196423576,0.531402193308544,-0.4454072834409129,0.003368132405086103,0.3761780319080377,-0.44658789189647385,-0.7308460867246204,0.15361405841539374,-0.28633745693771145
AlF4Fe9Na5O44Si15Ti,-0.5417540316216104,-0.1561280353974629,-0.04949031384195477,-0.12004732386134055,0.24169055291713573,0.030229526863061247,0.240134107546395,-0.1314486340659837,-0.18320043081242737,-0.07090183443869462,0.3527651307625957,-0.4579946748041238
Mn8O8Rb2,-0.6107521746735534,-0.12144460337808169,-0.41437378092284594,0.21398210852764263,-0.21102253624911163,-0.6300208197011083,-0.12466547814922696,-0.15166266811980797,-0.48045507300519924,0.17535326482303767,-0.14483627991355524,0.26772651360318883
FeLi3P2S6,-0.6327505801576612,-0.1399279188865213,-0.19389312685923563,-0.05458412285633232,-0.05544642454683716,0.43161037375292266,-0.6369971115481117,0.04870450520358182,1.8152187328673974,0.3252769663454672,-0.3024006820793542,0.24536424692340184
B2Li3O6Zn2,-0.09322400798935193,-0.18892972399903069,1.7618076090112382,-1.1831694019785226,-0.8114572691776677,0.6628390586190359,2.0971081346160108,0.032423958088982234,0.22174680876099356,0.723347439602149,0.2794906176086614,0.3565010492989356
Li2Ni11Si12,-0.696571101335213,-0.23168135044681587,-0.7155018863147978,-0.4641248705730849,0.3899440438406905,0.7073645091166766,0.13032155176565732,0.07881052588067525,0.13858146775228697,0.2543001235665384,0.361153142054112,-1.3500347883724735
Fe10O32V14,-0.6388122241824248,-0.17007861294182408,-0.49251780406037543,0.15675840439482042,0.2273119493788903,-0.22526044713085572,0.14354247392680722,-0.17232275608780417,-0.23504881341090805,0.9445513160802727,0.23832382880228625,-0.30374543848098456
In8Li4Mg4,-0.6591666568965878,-0.2417661714966715,-0.5711676997465591,-0.11856798963634929,0.15425706374914297,0.09600876143955094,0.11028074180751213,-0.060569070004214874,0.31603968525014126,0.5209154433787943,-0.1521715761010085,0.12870836225606358
Li8P4Zn2,0.053361393431015994,0.9910886311099313,2.4211050999776034,0.10805335970083356,-1.6766635061633606,1.9687900192410215,-3.247731180421871,1.4138808821158233,-0.10854311056096617,0.30608326594852375,-0.6049724031968706,-0.21819962293352008
Li5Nb4O18Te2,0.018655839549392466,-0.043569174703981556,0.7015099521962489,-0.13870847668745218,0.26213236579655763,-0.8328122423965649,-0.4940763054842724,0.013123500210556503,0.18140825410351746,-1.0379003062625718,-0.46385231190776566,-0.3452981577619685
Li26Ni79Si64,-0.5734513905158091,-0.15145264340336015,-0.07782600920671219,0.14077615985233352,-0.04723663391023014,-0.2764362488651281,0.34634847439791455,-0.46234752513160376,0.21990346675943187,-0.47640447715666967,0.6949833660494315,-0.8863853575939761
Li6Ni5O42Ti16,-0.585065284521602,-0.09527216710258861,-0.46010723557831545,0.07625993619432524,0.25425189969855944,-0.019573047060915554,0.03845999312262603,0.2940647778543793,-0.18949716816082293,-0.3848475852585902,0.2352312710674513,-0.24094994573539624
FeLiO8Sn3,-0.2917208162949391,0.05883049329906279,0.6134170810692479,0.2852965476338345,-0.27338835957912044,-0.92008459630674,-0.04971823444710298,-0.6135307914210167,-0.11781765367327861,-0.7281659284700197,0.19060873789659175,0.0012654006715469293
Cl12InMn4,-0.6177411275817803,-0.17348905231198042,-0.16121194666165575,0.4230696302830353,-0.47557564369110145,-0.5211939540859507,0.16415531332088146,-1.3787001225352082,0.046977519876459366,-0.11005237251303651,-0.22742197525822383,-1.011934249833379
B28Ba48F16Na4O84,2.105660969040083,0.26405235102015245,0.5178516952835441,-0.03990285401935519,-0.335022016679713,-0.08677573295403787,0.3652078546862342,0.7762545469971179,-0.16946701182514123,-0.2901343287126034,0.7709832848056596,-0.22104052531596005
La6Li4Nb3O26Ti5,-0.5466280300014084,-0.06009914217784214,0.019411478795200485,0.0319090981667952,0.17796094737994567,0.4749726460373363,-0.5091954775551291,0.061380532419672375,-0.21485555485814056,0.36501141946721694,-0.1024718464334133,1.1757923907917518
Ba8Li4N8Ni8,-0.5468752135556285,-0.11418630401385751,-0.20893279553108798,0.8470633609160719,-0.44785888368102034,-1.4471146946578304,0.23406273549416082,-0.5407491902285565,0.2087700622659592,-0.06556494561625828,-1.0715795208114125,0.9775903145383397
Fe8MgMn4Na3O48P12,-0.6436366397782319,-0.17629646311033406,-0.4216147028491997,0.11017819431487556,0.22252774341425086,0.26481124943030815,0.08123554119528324,-0.11162326303847181,0.2092499556483144,0.13586581419798488,-0.06110826750986331,-0.14804259666339456
Li6Mn10O32Ti8,-0.6837145490346519,-0.23218531671867348,-0.7162848871464191,-0.3534296052088532,0.586956819169284,0.714107080328567,0.06065587600436569,0.3723380569012316,-0.17723120360794528,0.663497930024313,0.15015218895374344,-0.4591590499878893
Li6Mg42N28,1.198313364807233,0.6941649113571108,2.1316850426327107,-0.7449663356989665,0.55842237853083,-1.8827202571468826,-0.6495192792767469,0.4151265794374312,-0.28220332306598306,-0.7344613972485305,-1.5641541612597973,-0.3334172158235692
Ca3Li5Nb6O20,-0.21382833715497232,0.06518653177595005,1.0646933175385322,-0.6072525748381127,0.19524521104093612,-0.017159106864256254,0.15009438408304274,0.3566146761193724,-0.23167641213085907,-0.5036309783593337,-0.47497192072211974,0.4378940534241368
Ge4Li3O20Ta4,1.6956979570699147,-1.7689727392192476,-1.6332993329803198,1.7149637797497732,-0.9298077739165946,-0.38599212447639897,-0.9429676891432502,-0.5349135407971316,-0.22105661484272682,0.15486173661228647,-1.0446354231486141,0.8764126490525727
Al2Cr4Li4O16Sb2,-0.687563271911408,-0.24894910492472788,-0.7071822623332013,-0.47258238001833225,0.5273633134013685,0.8040600022808134,0.1051761405299163,0.37414658432498243,0.3037177312468035,0.48032516494730076,-0.8076013219219259,0.7021231445491402
Al6Ge7Li16,-0.45019818123877814,-0.06132831820030364,0.1509408200981286,0.3480797795215817,0.07921314197931176,-0.6812181825173069,0.4013614354890563,-0.041022057337703866,0.16372221098718032,-0.3454181014571028,1.2519900901922578,-0.986507083737848
La2LiMnO8Sr2,-0.6382242656471688,-0.19888607796673713,-0.4073949431279487,0.03631349937545493,-0.25193571878194515,-0.250692885847144,-0.1050015860654406,-0.8563977604339637,-0.5729023092538937,1.153514482368405,-1.6638174546390347,0.4469013472198323
F2Mg2O8S2,2.661102933266782,7.446490881416793,-5.048198760731742,0.5976387570751949,-2.2259330498588596,3.658195632032843,3.2625175431974274,-0.8797955436907634,0.12462812564397838,1.48208653658541,1.587809216150888,2.244450927439709
Cu2Nd4O7,-0.5777512257203427,-0.11527394880824282,0.6402624929060458,0.08137039134270777,-0.961756884151125,0.9254547547345435,-1.029858975050202,-1.822160290756946,0.626778851338134,1.4633000021207263,-0.27416240262209984,-0.004226022052337221
Al4Cr2Li4O16Sb2,0.15841580356350587,-0.3436012645706851,1.4279175118785232,-1.270450081996054,0.5061622837625922,-1.1272782624816364,1.81740309581525,0.8196958566303343,-0.610177002238875,-0.3098731011513806,-1.281506134141644,0.28415534104522494
Be4Ca2FeMn3O34P6,-0.6572635984449623,-0.19608519030682106,-0.5862177219968777,-0.07809122164127529,0.39879292714406517,0.5030501611465645,0.0346188624283311,0.20284623342272023,-0.2904965066598721,-0.2324503521765405,-0.19934021896464088,0.8262368840523826
Li8O32Rh11Ru5,-0.5686644693777421,-0.13695133951289634,-0.28804051512397144,-0.2888237875205889,0.37068739395544115,0.20893365325758112,-0.12128634262176807,-0.0626604498907267,-0.6382971262476556,0.3237254041607196,-0.11215459214584406,0.30597466696202136
Al2Li3N12Si7,-0.17639422592009138,0.17419303765501565,0.8231609614467963,-0.1716016128383805,-0.9291022496882952,-0.3846625722363867,1.4070354959035614,-0.41629836183751656,-0.17603863352374086,-0.10211498502896398,-1.0516589596969488,0.3047263727950098
Al4Be5Li2NaO36Si12,0.5544661303076738,-0.1833058582966998,1.1870675082207476,-0.43862032759382896,-1.2893849184636228,0.5290144150325338,2.1557789655632136,1.3283410069031782,-0.36889427623800236,-0.12895173938021373,0.265449502510544,0.009597467547443235
Fe3Mn2NbO32Sn2Ta7Ti,-0.6210202370683957,-0.1644696704299925,-0.34158312321902895,0.32140817661760934,0.17623164153979007,-0.1205099954206035,0.11567546735023833,-0.1476988918294004,0.4792582300224438,0.09674702466967003,0.25283906307453463,-0.11791296574682926
Al4F4Li3O16P4,3.483693232578469,-5.126431444969629,-1.4808820986404863,1.3534862099301466,-0.7200689505156435,0.43794573770286654,-1.101404144100813,1.8605664968882223,-0.435100084349176,1.104543056027205,-1.7475590386664015,0.33629534118710636
Fe19Li3Mg2O32,-0.7082713495402305,-0.24872916948266757,-0.7813509322366916,-0.5602521919432059,0.6319442122258636,1.1090841587322529,0.06455723549892628,0.13871600125858044,-0.5870071930599386,0.5792353732376362,-0.6364488593211816,0.12539969907001117
B15Li5Ni32,-0.6111779188561094,-0.1537636674675918,-0.2487349055546321,0.17570429952130878,0.37146198938847425,-0.21545345452846687,-0.18925663937214518,0.20179427641598843,0.8588060290607696,0.9690463068224124,1.4753741199849928,0.6573454950709557
Fe4Li12Mo12O48,-0.4724714311287475,0.207244166769531,-0.4452460669936846,-0.26763793425423776,0.31263073847076295,0.6262070419305213,-0.2923110186320133,0.7999059890105075,-0.7312631185452253,0.3964230729981603,-0.3490569150047504,0.27824415778674183
